REF_AREA,FREQ,MEASURE,ACTIVITY,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,ADJUSTMENT,CONVERSION_TYPE,TIME_PERIOD,OBS_VALUE
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,1995,82664.2284682918
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,1996,85410.6538618193
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,1996,65020.3294671697
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1996,49579.8515587765
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1997,51872.5460812782
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,1997,67778.0645387175
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,1997,88033.4675797889
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,1998,90827.3439052843
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,1998,70261.5239624851
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1998,54090.1035979028
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1999,56471.4596699611
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,1999,73240.6596718579
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,1999,92323.52772945
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2000,92297.9556313989
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2000,76611.018729736
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2000,58388.9891235751
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2001,60963.8856850449
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2001,80932.3277220376
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2001,94811.1274163655
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2002,95464.691840796
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2002,83923.148299766
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2002,62793.7039932641
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2003,65545.7979159298
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2003,88616.4936731452
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2003,97647.2391231111
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2004,97959.1422123778
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2004,92300.3859737297
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2004,67630.7036230093
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2005,70042.5652075916
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2005,97244.0007966726
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2005,98183.4246284238
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2006,98777.3266707147
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2006,102710.185531644
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2006,73226.6755232251
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2007,75795.3803868564
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2007,108123.597822718
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2007,99439.2949808003
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2008,99992.6863603435
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2008,114106.329118394
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2008,77147.2071537433
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2009,80925.9985223443
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2009,116741.059322458
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2009,101134.666723887
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2010,101169.412788147
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2010,124023.907852794
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2010,82483.3561089665
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2011,85834.1479429776
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2011,129699.837387331
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2011,103922.876620691
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2012,105338.759221496
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2012,85222.0901606087
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2012,131251.833937569
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2013,93972.653355649
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2013,135989.997715795
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2013,107628.854732631
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2014,108654.011631381
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2014,136428.82641794
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2014,93927.5830625092
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2015,92508.7785304723
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2015,136365.216851784
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2015,109328.371357742
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2016,110311.224934776
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2016,142617.587234896
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2016,98346.3707507559
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2017,98245.5662076961
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2017,145163.031096263
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2017,110220.034929263
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2018,110076.373815118
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2018,150001.811208172
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2018,102014.083677225
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2019,104401.770853131
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2019,152348.596210285
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2019,109729.571233981
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2020,111601.569022306
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,159719.989812686
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,111601.569022306
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,123610.347702756
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,172525.942416367
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2021,112478.568562268
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2022,110972.967834215
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2022,181301.068698393
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2022,133320.328756493
AUS,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2023,134827.32332626
AUS,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2023,184194.235034248
AUS,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2023,109858.372055791
ISR,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2024,429635.600778247
ISR,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2024,96977.3875554263
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2004,50682.602984813
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2005,52600.8320336648
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2006,53948.8269286935
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2007,56950.3810254656
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2008,58197.8627638593
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2009,54476.790840656
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2010,58790.8445977193
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2011,60779.4713763842
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2012,58912.0666461402
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2013,59817.0778438047
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2014,58202.9361241791
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2015,59476.8640192515
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2016,58094.4909618294
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2017,58778.281055944
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2018,56639.6900194318
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2019,54808.9896233432
ARG,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2020,53348.1743790496
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2020,53348.1743790496
ARG,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2020,1434382.18839402
ARG,A,GDPEMP,_T,XDC_PS,V,_Z,_Z,_Z,2021,2173691.02170677
ARG,A,GDPEMP,_T,USD_PPP_PS,Q,_Z,_Z,_Z,2021,52543.4908608636
ARG,A,GDPEMP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2021,56047.0404153704
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1985,739.472513664733
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1986,747.32223753604
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1987,766.394146616741
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1988,775.187085217055
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1989,792.069314001381
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1990,793.80602000578
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1991,828.857518729747
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1992,822.3737457204
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1993,861.289181967564
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1994,884.607837205113
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1995,909.18365100983
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1996,900.073187967165
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1997,903.650757830836
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1998,889.845253842938
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1999,864.692955624556
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2000,908.534099123584
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2001,908.499844540064
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2002,939.574515676182
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2003,962.51590253858
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2004,946.895476186628
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2005,962.839454348319
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2006,954.135703488299
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2007,966.773614631654
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2008,986.700010333751
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2009,1013.26814675354
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2010,1041.72261592958
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2011,1066.02270851014
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2012,1084.44488866976
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2013,1089.7822850919
COL,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2014,1090.99059689783
ISR,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2024,51.665124750842
ISR,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2024,228.890233807593
ISR,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2024,200375.002895702
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1996,824.801549639162
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1997,879.410838570802
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1998,862.030074076534
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1999,890.748744463835
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2000,872.411752742855
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2001,852.675048946487
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2002,881.893856958908
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2003,856.726246421161
MEX,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2004,868.021964751127
NOR,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2024,754.127781765973
USA,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1995,861.966730331045
USA,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1996,862.67130342705
USA,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1997,877.60624760273
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1995,825.478055153021
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1996,831.950607532979
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1997,845.541428748555
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,1997,35.8657062573324
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,1997,1801.55128782395
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,1997,45.938462990729
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,1997,29.874024497762
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,1998,30.779911250089
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,1998,46.8031995698704
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,1998,1796.65734163412
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,1998,36.4755432814043
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1998,855.100914194722
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2001,870.20238481499
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2001,42.3992408505728
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2001,1775.381744844
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2001,50.3480670932684
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2001,34.7402527825934
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2002,1756.69019904366
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2010,45.775563844401
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2010,53.8968500112124
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2010,1714.71283310735
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2010,55.9294972935737
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2010,875.976176135543
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2011,879.474959551354
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2011,58.7428645599566
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2011,1710.89582369672
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2011,54.8291323136036
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2011,47.3769585157324
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2012,47.7295676208473
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2012,54.7793939036119
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2012,1720.91906614089
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2012,59.4045451864756
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2012,886.073113851296
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2013,884.987117810124
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2013,61.2714408508139
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2013,1713.68659623782
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2013,55.5341672124657
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2013,50.058346705329
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2014,52.2107840314922
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2014,57.1141057505269
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2014,1709.43530517212
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2014,64.237942549602
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2014,876.411530079557
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2015,878.064214766442
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2015,63.489235791498
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2015,1710.37416362358
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2015,56.942548241607
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2015,50.8726120976272
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2016,53.2673205337203
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2016,57.2555959951299
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2016,1704.55220072904
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2016,64.2960769373465
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2016,872.404969781481
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2017,875.824936739082
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2017,66.8802172818721
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2017,1693.75884892239
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2017,58.0639955437371
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2017,55.1678788773287
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2018,56.5016460596412
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2018,58.2228848546779
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2018,1703.73983064055
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2018,68.1706164617307
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2018,884.622883410992
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2019,885.62027800421
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2019,69.4436215091611
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2019,1693.03836176899
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2019,58.4071909395756
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2019,57.0210104232533
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2020,62.9137678298467
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2020,62.9137678298467
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2020,1657.79477724511
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2020,75.6027651243187
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2020,772.338362473039
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2021,847.976472928879
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2021,78.2020140622617
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2021,1690.68033886075
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2021,60.3763781819842
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2021,67.2131937746606
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2022,1693.0782435089
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2022,59.9536223235201
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2022,83.7942629143094
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2022,72.7588289518534
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2022,873.822443812443
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2023,877.767760906213
CAN,A,GDPHRS,_T,XDC_H,V,_Z,_Z,_Z,2023,83.384800871078
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2023,1693.75492682128
CAN,A,GDPHRS,_T,USD_PPP_H,Q,_Z,_Z,_Z,2023,58.861747516413
CAN,A,GDPHRS,_T,USD_PPP_H,V,_Z,_Z,_Z,2023,73.4396235617393
CAN,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2024,869.571815696629
CAN,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2024,1697.40949740638
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1995,825.156532544895
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,1995,1745.25285840801
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1995,22444.0788892701
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,1995,29379.1983751962
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,1996,30544.4234211609
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1996,23290.9920878549
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,1996,1742.83695486543
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1996,818.727778522491
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1997,817.298255439643
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,1997,1731.96351234634
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1997,24478.1954788453
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,1997,31983.8688919748
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,1998,33416.8584164392
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1998,25725.6209618616
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,1998,1720.19585356725
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1998,818.13684140832
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,1999,834.483398702038
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,1999,1735.04635333991
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,1999,27160.3669287227
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,1999,35225.6379136504
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2000,37175.3303229494
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2000,28333.1300625231
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2000,1712.55921375634
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2000,831.015636191916
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2001,821.538762131771
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2001,1694.18101133231
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2001,29562.4817215063
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2001,39245.5374534733
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2002,41195.1448586602
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2002,30823.3876424004
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2002,1691.10366632109
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2002,830.107805968748
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2003,832.129955386556
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2003,1682.94678249457
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2003,32408.9997752112
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2003,43816.2630534548
AUS,A,GDPPOP,_T,XDC_PS,V,_Z,_Z,_Z,2004,46428.2800913995
AUS,A,GDPPOP,_T,USD_PPP_PS,V,_Z,_Z,_Z,2004,34019.1128938637
AUS,A,HRSAV,_T,H_PS,_Z,_Z,_Z,_Z,2004,1682.54241759749
AUS,A,HRSPOP,_T,H_PS,_Z,_Z,_Z,_Z,2004,846.340454655415
