REF_AREA,FREQ,MEASURE,ACTIVITY,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,ADJUSTMENT,CONVERSION_TYPE,TIME_PERIOD,OBS_VALUE
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2012-Q1,3.417192
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2012-Q2,2.604103
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2012-Q3,2.297607
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2012-Q4,3.091138
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2013-Q1,2.784536
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2013-Q2,2.981349
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2013-Q3,3.307564
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2013-Q4,2.643114
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2014-Q1,1.924459
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2014-Q2,1.8246
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2014-Q3,1.890935
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2014-Q4,1.786932
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2015-Q1,1.484641
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2015-Q2,1.175242
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2015-Q3,1.168869
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2015-Q4,1.486483
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2016-Q1,1.414108
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2016-Q2,1.695314
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2016-Q3,1.546099
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2016-Q4,1.247013
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2017-Q1,0.296921
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2017-Q2,0.7599283
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2017-Q3,0.9036167
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2017-Q4,1.465008
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2018-Q1,2.751958
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2018-Q2,2.512864
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2018-Q3,2.644268
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2018-Q4,1.004007
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2019-Q1,0.8080995
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2019-Q2,1.814146
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2019-Q3,1.697273
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2019-Q4,4.45854
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2020-Q1,4.436728
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2020-Q2,14.55474
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2020-Q3,4.242908
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2020-Q4,5.598805
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2021-Q1,6.12208
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2021-Q2,-6.601633
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2021-Q3,0.8364528
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2021-Q4,-0.7964228
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2022-Q1,0.2579319
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2022-Q2,0.876723
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2022-Q3,3.697683
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2022-Q4,3.613273
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2023-Q1,4.951846
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2023-Q2,9.217772
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2023-Q3,9.547454
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2023-Q4,9.933321
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2024-Q1,9.741348
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2024-Q2,8.455405
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2024-Q3,7.886792
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2024-Q4,6.786705
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2025-Q1,4.222171
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2025-Q2,3.418174
AUT,Q,ULCE,_T,PA,V,GY,S,NC,2025-Q3,2.627051
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q1,2.194712
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q2,1.754902
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q3,1.728286
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q4,0.9326686
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q1,2.040998
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q2,1.066373
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q3,1.108757
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q4,1.850896
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q1,2.045402
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q2,2.8483
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q3,2.286399
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q4,2.408921
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q1,1.237338
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q2,1.471667
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q3,2.887192
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q4,2.874436
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q1,2.508142
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q2,2.659796
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q3,2.55936
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q4,2.235677
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q1,1.975326
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q2,0.7152917
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q3,-0.1286174
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q4,-0.4331724
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q1,1.473368
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q2,2.215275
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q3,1.644619
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q4,1.007389
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q1,-0.2260289
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q2,-0.005759109
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q3,0.7182211
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q4,1.435028
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2004-Q1,1.572598
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2004-Q2,1.666898
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2004-Q3,1.975292
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2004-Q4,1.888207
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2005-Q1,1.646376
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2005-Q2,1.476235
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2005-Q3,0.2678128
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2005-Q4,1.31835
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2006-Q1,1.832767
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2006-Q2,1.314444
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2006-Q3,1.812169
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2006-Q4,1.781355
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2007-Q1,1.863566
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2007-Q2,2.524584
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2007-Q3,2.342507
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2007-Q4,0.6661183
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2008-Q1,1.15394
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2008-Q2,0.1449305
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2008-Q3,-0.6957054
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2008-Q4,-2.690581
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2009-Q1,-4.673302
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2009-Q2,-4.151126
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2009-Q3,-2.91476
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2009-Q4,-0.37802
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2010-Q1,-0.01644676
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2010-Q2,0.8209556
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2010-Q3,1.258863
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2010-Q4,1.733899
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2011-Q1,2.99762
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2011-Q2,1.547852
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2011-Q3,0.803237
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2011-Q4,0.5016607
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2012-Q1,-0.06983186
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2012-Q2,-0.08309041
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2012-Q3,-0.006058895
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2012-Q4,-0.9577593
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2013-Q1,-1.330068
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2013-Q2,-0.7309574
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2013-Q3,-0.9290869
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2013-Q4,-0.1982992
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2014-Q1,-0.2956358
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2014-Q2,-0.1655513
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2014-Q3,-0.1533655
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2014-Q4,0.2326278
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2015-Q1,0.5079346
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2015-Q2,0.6096061
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2015-Q3,0.8226706
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2015-Q4,0.6582915
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2016-Q1,1.614981
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2016-Q2,0.7540346
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2016-Q3,0.5343677
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2016-Q4,0.5217463
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2017-Q1,0.4684856
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2017-Q2,0.7184943
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2017-Q3,0.9203528
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2017-Q4,0.7525712
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2018-Q1,0.01841796
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2018-Q2,0.6020427
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2018-Q3,0.5966319
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2018-Q4,1.229446
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2019-Q1,1.964689
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2019-Q2,0.7622833
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2019-Q3,0.5065104
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2019-Q4,-1.012252
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2020-Q1,-2.34323
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2020-Q2,-10.46015
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2020-Q3,-3.047213
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2020-Q4,-3.64784
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2021-Q1,-3.143643
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2021-Q2,9.189758
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2021-Q3,2.514019
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2021-Q4,3.939368
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2022-Q1,3.695967
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2022-Q2,3.6583
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2022-Q3,1.754044
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2022-Q4,1.507182
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2023-Q1,1.546946
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2023-Q2,-2.268589
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2023-Q3,-2.450597
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2023-Q4,-2.649113
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2024-Q1,-2.201465
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2024-Q2,-1.031973
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2024-Q3,-0.7161227
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2024-Q4,0.3453198
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2025-Q1,0.2034426
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2025-Q2,0.4393636
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2025-Q3,1.057883
AUT,Q,GDPEMP,_T,PA,Q,GY,S,NC,2025-Q4,0.7282018
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q1,3.115643
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q2,5.930037
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q3,9.528779
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q4,10.75055
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q1,10.81388
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q2,13.55575
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q3,13.43881
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q4,14.25326
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q1,12.5166
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q2,7.596042
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q3,5.421723
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q4,1.52448
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q1,1.788179
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q2,3.357104
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q3,3.351015
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q4,7.847433
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q1,10.12662
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q2,8.877137
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q3,8.459626
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q4,8.639825
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q1,6.204474
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q2,6.132846
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q3,5.209764
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q4,3.207247
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q1,4.152454
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q2,7.049252
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q3,8.900922
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q4,8.326622
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q1,8.743777
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q2,6.220315
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q3,2.994897
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q4,4.427462
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2004-Q1,5.521906
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2004-Q2,4.361116
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2004-Q3,9.152871
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2004-Q4,8.765727
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2005-Q1,5.717489
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2005-Q2,7.974641
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2005-Q3,7.436826
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2005-Q4,6.443981
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2006-Q1,5.263967
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2006-Q2,3.995662
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2006-Q3,4.393187
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2006-Q4,5.649531
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2007-Q1,10.15741
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2007-Q2,8.547717
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2007-Q3,5.72819
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2007-Q4,3.633922
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2008-Q1,-3.848374
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2008-Q2,-0.6416503
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2008-Q3,-0.9536178
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2008-Q4,-12.32049
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2009-Q1,-6.240581
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2009-Q2,-7.432027
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2009-Q3,-8.937775
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2009-Q4,5.699491
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2010-Q1,6.812755
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2010-Q2,7.236904
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2010-Q3,9.860001
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2010-Q4,6.159669
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2011-Q1,2.413463
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2011-Q2,0.8640416
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2011-Q3,-0.9547015
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2011-Q4,0.8097153
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2012-Q1,0.7635091
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2012-Q2,1.267366
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2012-Q3,2.244457
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2012-Q4,3.429229
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2013-Q1,2.101917
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2013-Q2,-0.5289211
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2013-Q3,0.7528826
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2013-Q4,-0.2863878
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2014-Q1,2.504517
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2014-Q2,2.255541
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2014-Q3,2.262455
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2014-Q4,2.1483
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2015-Q1,-1.660906
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2015-Q2,1.235332
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2015-Q3,-1.487745
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2015-Q4,-0.1376321
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2016-Q1,3.227548
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2016-Q2,-0.001114668
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2016-Q3,3.416407
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2016-Q4,4.296132
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2017-Q1,1.85826
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2017-Q2,5.944995
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2017-Q3,2.759225
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2017-Q4,-0.05122409
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2018-Q1,3.34299
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2018-Q2,0.9450051
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2018-Q3,4.025288
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2018-Q4,2.712038
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2019-Q1,2.980913
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2019-Q2,4.235264
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2019-Q3,1.317735
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2019-Q4,0.935688
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2020-Q1,-2.003797
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2020-Q2,-3.154785
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2020-Q3,2.224919
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2020-Q4,3.772701
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2021-Q1,8.733537
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2021-Q2,12.93231
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2021-Q3,5.14744
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2021-Q4,5.502159
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2022-Q1,-2.8693
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2022-Q2,-6.567277
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2022-Q3,-4.78203
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2022-Q4,-7.863731
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2023-Q1,-8.8851
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2023-Q2,-6.306282
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2023-Q3,-5.07163
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2023-Q4,-2.958976
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2024-Q1,1.327459
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2024-Q2,-1.170956
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2024-Q3,-0.6760786
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2024-Q4,-0.6121711
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2025-Q1,0.7719877
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2025-Q2,1.401371
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2025-Q3,-0.1315577
EST,Q,GDPEMP,_T,PA,Q,GY,S,NC,2025-Q4,2.0873
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q1,4.383398
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q2,4.402356
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q3,5.326471
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1996-Q4,6.168885
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q1,7.263309
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q2,8.139333
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q3,6.588202
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1997-Q4,5.401194
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q1,3.822391
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q2,2.418118
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q3,2.816697
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1998-Q4,2.983434
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q1,2.689511
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q2,6.185514
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q3,2.667284
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,1999-Q4,2.842721
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q1,3.374686
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q2,0.02231831
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q3,3.247244
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2000-Q4,2.7528
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q1,2.137674
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q2,2.340551
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q3,2.280406
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2001-Q4,2.59119
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q1,1.656048
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q2,1.263887
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q3,1.706262
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2002-Q4,2.345398
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q1,3.091216
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q2,3.73187
SVN,Q,GDPEMP,_T,PA,Q,GY,S,NC,2003-Q3,3.879782
