FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,38706.599
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,41585.273
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,44434.88
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,47890.662
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,52466.35
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,57772.468
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,64021.093
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,68567.964
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,74433.598
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,80978.013
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,80473.762
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,81554.372
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,90360.558
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,100538.403
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,110751.927
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,121628.762
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,129763.777
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,138379.84
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,154237.686
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,171351.421
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,183646.573
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,197367.526
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,213781.022
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1998,209097.048
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1999,221053.994
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2000,241033.554
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2001,238452.415
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2002,247807.764
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2003,259078.694
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2004,284831.071
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2005,305812.646
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2006,333356.476
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2007,363430.295
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2008,370202.758
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2009,370676.445
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2010,424497.738
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2011,450879.992
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2012,470878.764
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2013,493563.965
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2014,512988.374
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2015,528259.008
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2016,548055.929
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2017,572591.84
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2018,592357.573
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2019,600105.854
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2020,577213.563
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2021,633531.161
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2022,659556.623
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2023,671569.833
A,SGP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2024,701038.476
A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,1233538.931
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,93000.36
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,5602275.212
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,407747.003
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,277062.885
A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,1298835.651
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,102906.201
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,5786742.585
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,436598.71
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,319257.088
A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,1357466.49
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,110456.247
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,6090864.956
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,453304.268
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,379229.907
A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,1441555.893
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,126996.729
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,6434735.686
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,488539.146
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,464538.06
A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,1505196.459
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,139250.527
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,6399952.71
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,499948.993
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,539327.179
A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,1490963.177
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,150295.199
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,6386793.179
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,543467.268
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,509728.032
A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,1555634.546
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,170229.145
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,6730915.761
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,534988.468
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,587326.766
A,FRA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,1610924.22
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,191298.907
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,79269.394
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,7042165.859
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,575519.056
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,621928.437
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,212474.654
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,79521.525
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,7431964.28
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,642644.302
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,623000.49
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,231038.385
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,81264.482
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,7667259.394
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,691438.463
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,691305.732
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,227516.75
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,82308.147
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,7647571.732
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,745596.3
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,731384.951
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,244361.684
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,86139.314
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,7841644.257
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,783708.42
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,753200.297
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,265054.89
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,86940.512
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,7700258.331
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,854390.571
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,631866.578
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,300749.317
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,89976.63
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,8053222.077
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,946397.157
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,562402.7
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,332738.835
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,94289.218
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,8635989.721
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,1090179.928
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,539864.387
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,359154.291
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,95811.67
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,8996073.82
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,1236599.225
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,500930.423
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,400467.755
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,92371.439
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,9307576.824
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,1347262.57
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,505980.567
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,452096.895
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,94054.657
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,183791.393
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,9629119.134
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,1504327.094
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,490128.027
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,506950.694
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,96056.773
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,239437.409
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,10031325.745
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,1673141.297
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,522478.149
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,543273.799
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,96490.755
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,254858.708
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,10399699.885
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,1743528.927
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,524647.444
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,597736.452
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,97134.701
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,264926.961
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,10595834.645
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,1811871.904
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,574101.229
A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,3442733.025
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,662740.135
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,95587.651
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,276499.518
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,10584357.992
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,1979694.931
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,621296.775
A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,3512056.358
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,704834.685
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,96842.158
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,279511.915
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,10957191.703
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,2261302.09
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,649755.784
A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,3477882.888
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,754135.883
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,103102.395
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,273800.712
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,11258711.251
A,CMR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,40243.19
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,2575255.559
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,652223.79
A,ZAF,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,413082.9
A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,3568198.488
A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,4517250.207
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,824812.259
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,109085.024
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,276442.446
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,11712327.286
A,CMR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,40998.478
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,2910980.908
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,658439.26
A,ZAF,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,426301.553
A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,3621899.656
A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,193106.843
A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,10434.549
A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,124778.542
A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,155997.433
A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,4636099.043
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,905115.104
A,LUX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,35488.127
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,697021.761
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,113388.827
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,226852.466
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,288281.869
A,CHE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,417340.678
A,TUR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,805792.598
A,GBR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,2193873.256
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,12026736.6
A,ALB,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,15309.893
A,CMR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,42184.975
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,3229847.775
A,CYP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,18879.064
A,ROU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,307810.613
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,660491.668
A,ZAF,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,439516.901
A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,3659490.467
A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,193302.333
A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,10903.859
A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,133986.73
A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,165108.807
A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,4781388.406
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,977437.691
A,LUX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,35984.278
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,720864.335
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,117254.255
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,298383.976
A,CHE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,419678.482
A,TUR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,863469.607
A,GBR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,2251241.199
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,12480478.034
A,ALB,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,16433.077
A,CMR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,43963.102
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,3550337.339
A,CYP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,19114.777
A,ROU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,319838.965
A,SAU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,682318.821
A,ZAF,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,458416.128
A,DEU,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,3727349.218
A,HUN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,199058.643
A,ISL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,11355.373
A,IRL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,148754.432
A,ISR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,171070.043
A,JPN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,4828304.763
A,KOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,1038842.21
A,LUX,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,37934.527
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,751490.068
A,NZL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,120962.431
A,PRT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,311515.46
A,CHE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,428481.729
A,TUR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,927002.513
A,GBR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,2361101.44
A,USA,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,13035500.859
A,ALB,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,14508.505
A,CMR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,45953.449
A,CHN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,3878266.384
